article_id,topic_id,topic_name
98464,14,Law & Legal Issues
98465,17,Social Movements & Protests
98466,14,Law & Legal Issues
98467,12,Technology & Computing
98468,19,Sports & Competitions
98469,12,Technology & Computing
98470,14,Law & Legal Issues
98471,12,Technology & Computing
98472,5,Thoughts & Opinions
98473,12,Technology & Computing
98474,5,Thoughts & Opinions
98475,5,Thoughts & Opinions
98476,16,Healthcare & Medicine
98477,13,Art & Aesthetics
98478,5,Thoughts & Opinions
98479,5,Thoughts & Opinions
98480,12,Technology & Computing
98481,14,Law & Legal Issues
98482,14,Law & Legal Issues
98483,11,Transportation & Aviation
98484,17,Social Movements & Protests
98485,5,Thoughts & Opinions
98486,13,Art & Aesthetics
98487,5,Thoughts & Opinions
98488,12,Technology & Computing
98489,12,Technology & Computing
98490,12,Technology & Computing
98491,0,Family & Relationships
98492,5,Thoughts & Opinions
98493,12,Technology & Computing
98494,2,Environmental & Natural Disasters
98495,13,Art & Aesthetics
98496,12,Technology & Computing
98497,12,Technology & Computing
98498,12,Technology & Computing
98499,6,Health & Drugs Research
98500,5,Thoughts & Opinions
98501,12,Technology & Computing
98502,14,Law & Legal Issues
98503,10,Economy & Business
98504,12,Technology & Computing
98505,5,Thoughts & Opinions
98506,5,Thoughts & Opinions
98507,6,Health & Drugs Research
98508,12,Technology & Computing
98509,5,Thoughts & Opinions
98510,5,Thoughts & Opinions
98511,5,Thoughts & Opinions
98512,10,Economy & Business
98513,12,Technology & Computing
98514,12,Technology & Computing
98515,5,Thoughts & Opinions
98516,5,Thoughts & Opinions
98517,5,Thoughts & Opinions
98518,12,Technology & Computing
98519,12,Technology & Computing
98520,6,Health & Drugs Research
98521,5,Thoughts & Opinions
98522,10,Economy & Business
98523,5,Thoughts & Opinions
98524,16,Healthcare & Medicine
98525,12,Technology & Computing
98526,12,Technology & Computing
98527,11,Transportation & Aviation
98528,16,Healthcare & Medicine
98529,19,Sports & Competitions
98530,12,Technology & Computing
98531,5,Thoughts & Opinions
98532,5,Thoughts & Opinions
98533,12,Technology & Computing
98534,12,Technology & Computing
98535,12,Technology & Computing
98536,2,Environmental & Natural Disasters
98537,19,Sports & Competitions
98538,10,Economy & Business
98539,12,Technology & Computing
98540,3,International Affairs & Military
98541,19,Sports & Competitions
98542,12,Technology & Computing
98543,17,Social Movements & Protests
98544,19,Sports & Competitions
98545,4,Crime & Law Enforcement
98546,17,Social Movements & Protests
98547,12,Technology & Computing
98548,14,Law & Legal Issues
98549,12,Technology & Computing
98550,12,Technology & Computing
98551,12,Technology & Computing
98552,5,Thoughts & Opinions
98553,19,Sports & Competitions
98554,12,Technology & Computing
98555,12,Technology & Computing
98556,12,Technology & Computing
98557,14,Law & Legal Issues
98558,12,Technology & Computing
98559,5,Thoughts & Opinions
98560,12,Technology & Computing
98561,5,Thoughts & Opinions
98562,12,Technology & Computing
98563,13,Art & Aesthetics
98564,5,Thoughts & Opinions
98565,14,Law & Legal Issues
98566,11,Transportation & Aviation
98567,5,Thoughts & Opinions
98568,12,Technology & Computing
98569,11,Transportation & Aviation
98570,12,Technology & Computing
98571,5,Thoughts & Opinions
98572,12,Technology & Computing
98573,5,Thoughts & Opinions
98574,12,Technology & Computing
98575,5,Thoughts & Opinions
98576,13,Art & Aesthetics
98577,17,Social Movements & Protests
98578,4,Crime & Law Enforcement
98579,10,Economy & Business
98580,19,Sports & Competitions
98581,12,Technology & Computing
98582,12,Technology & Computing
98583,8,War & Terrorism
98584,10,Economy & Business
98585,12,Technology & Computing
98586,12,Technology & Computing
98587,10,Economy & Business
98588,9,Elections & Politics
98589,5,Thoughts & Opinions
98590,5,Thoughts & Opinions
98591,5,Thoughts & Opinions
98592,19,Sports & Competitions
98593,12,Technology & Computing
98594,5,Thoughts & Opinions
98595,7,Education & School Safety
98596,5,Thoughts & Opinions
98597,5,Thoughts & Opinions
98598,5,Thoughts & Opinions
98599,12,Technology & Computing
98600,6,Health & Drugs Research
98601,5,Thoughts & Opinions
98602,12,Technology & Computing
98603,8,War & Terrorism
98604,12,Technology & Computing
98605,5,Thoughts & Opinions
98606,12,Technology & Computing
98607,17,Social Movements & Protests
98608,11,Transportation & Aviation
98609,12,Technology & Computing
98610,13,Art & Aesthetics
98611,5,Thoughts & Opinions
98612,19,Sports & Competitions
98613,5,Thoughts & Opinions
98614,9,Elections & Politics
98615,12,Technology & Computing
98616,16,Healthcare & Medicine
98617,12,Technology & Computing
98618,0,Family & Relationships
98619,4,Crime & Law Enforcement
98620,5,Thoughts & Opinions
98621,12,Technology & Computing
98622,13,Art & Aesthetics
98623,12,Technology & Computing
98624,12,Technology & Computing
98625,19,Sports & Competitions
98626,14,Law & Legal Issues
98627,12,Technology & Computing
98628,14,Law & Legal Issues
98629,5,Thoughts & Opinions
98630,12,Technology & Computing
98631,14,Law & Legal Issues
98632,14,Law & Legal Issues
98633,5,Thoughts & Opinions
98634,13,Art & Aesthetics
98635,12,Technology & Computing
98636,17,Social Movements & Protests
98637,12,Technology & Computing
98638,19,Sports & Competitions
98639,5,Thoughts & Opinions
98640,19,Sports & Competitions
98641,5,Thoughts & Opinions
98642,12,Technology & Computing
98643,14,Law & Legal Issues
98644,5,Thoughts & Opinions
98645,19,Sports & Competitions
98646,5,Thoughts & Opinions
98647,12,Technology & Computing
98648,16,Healthcare & Medicine
98649,14,Law & Legal Issues
98650,12,Technology & Computing
98651,11,Transportation & Aviation
98652,5,Thoughts & Opinions
98653,10,Economy & Business
98654,5,Thoughts & Opinions
98655,13,Art & Aesthetics
98656,12,Technology & Computing
98657,5,Thoughts & Opinions
98658,5,Thoughts & Opinions
98659,5,Thoughts & Opinions
98660,19,Sports & Competitions
98661,5,Thoughts & Opinions
98662,6,Health & Drugs Research
98663,12,Technology & Computing
98664,11,Transportation & Aviation
98665,12,Technology & Computing
98666,12,Technology & Computing
98667,12,Technology & Computing
98668,5,Thoughts & Opinions
98669,12,Technology & Computing
98670,13,Art & Aesthetics
98671,12,Technology & Computing
98672,13,Art & Aesthetics
98673,17,Social Movements & Protests
98674,5,Thoughts & Opinions
98675,12,Technology & Computing
98676,12,Technology & Computing
98677,5,Thoughts & Opinions
98678,12,Technology & Computing
98679,11,Transportation & Aviation
98680,5,Thoughts & Opinions
98681,12,Technology & Computing
98682,5,Thoughts & Opinions
98683,19,Sports & Competitions
98684,12,Technology & Computing
98685,12,Technology & Computing
98686,13,Art & Aesthetics
98687,12,Technology & Computing
98688,5,Thoughts & Opinions
98689,12,Technology & Computing
98690,12,Technology & Computing
98691,12,Technology & Computing
98692,2,Environmental & Natural Disasters
98693,12,Technology & Computing
98694,12,Technology & Computing
98695,5,Thoughts & Opinions
98696,12,Technology & Computing
98697,12,Technology & Computing
98698,10,Economy & Business
98699,5,Thoughts & Opinions
98700,12,Technology & Computing
98701,12,Technology & Computing
98702,12,Technology & Computing
98703,14,Law & Legal Issues
98704,12,Technology & Computing
98705,14,Law & Legal Issues
98706,12,Technology & Computing
98707,12,Technology & Computing
98708,12,Technology & Computing
98709,6,Health & Drugs Research
98710,6,Health & Drugs Research
98711,14,Law & Legal Issues
98712,12,Technology & Computing
98713,5,Thoughts & Opinions
98714,19,Sports & Competitions
98715,10,Economy & Business
98716,5,Thoughts & Opinions
98717,10,Economy & Business
98718,14,Law & Legal Issues
98719,19,Sports & Competitions
98720,12,Technology & Computing
98721,5,Thoughts & Opinions
98722,12,Technology & Computing
98723,5,Thoughts & Opinions
98724,13,Art & Aesthetics
98725,12,Technology & Computing
98726,12,Technology & Computing
98727,10,Economy & Business
98728,17,Social Movements & Protests
98729,5,Thoughts & Opinions
98730,12,Technology & Computing
98731,12,Technology & Computing
98732,6,Health & Drugs Research
98733,10,Economy & Business
98734,19,Sports & Competitions
98735,12,Technology & Computing
98736,12,Technology & Computing
98737,16,Healthcare & Medicine
98738,5,Thoughts & Opinions
98739,0,Family & Relationships
98740,5,Thoughts & Opinions
98741,4,Crime & Law Enforcement
98742,5,Thoughts & Opinions
98743,8,War & Terrorism
98744,5,Thoughts & Opinions
98745,14,Law & Legal Issues
98746,6,Health & Drugs Research
98747,5,Thoughts & Opinions
98748,12,Technology & Computing
98749,12,Technology & Computing
98750,14,Law & Legal Issues
98751,12,Technology & Computing
98752,5,Thoughts & Opinions
98753,11,Transportation & Aviation
98754,12,Technology & Computing
98755,12,Technology & Computing
98756,13,Art & Aesthetics
98757,12,Technology & Computing
98758,12,Technology & Computing
98759,5,Thoughts & Opinions
98760,16,Healthcare & Medicine
98761,5,Thoughts & Opinions
98762,19,Sports & Competitions
98763,12,Technology & Computing
98764,5,Thoughts & Opinions
98765,14,Law & Legal Issues
98766,14,Law & Legal Issues
98767,5,Thoughts & Opinions
98768,12,Technology & Computing
98769,5,Thoughts & Opinions
98770,12,Technology & Computing
98771,14,Law & Legal Issues
98772,12,Technology & Computing
98773,13,Art & Aesthetics
98774,0,Family & Relationships
98775,11,Transportation & Aviation
98776,12,Technology & Computing
98777,12,Technology & Computing
98778,10,Economy & Business
98779,5,Thoughts & Opinions
98780,5,Thoughts & Opinions
98781,13,Art & Aesthetics
98782,19,Sports & Competitions
98783,14,Law & Legal Issues
98784,5,Thoughts & Opinions
98785,11,Transportation & Aviation
98786,11,Transportation & Aviation
98787,2,Environmental & Natural Disasters
98788,14,Law & Legal Issues
98789,5,Thoughts & Opinions
98790,5,Thoughts & Opinions
98791,5,Thoughts & Opinions
98792,5,Thoughts & Opinions
98793,12,Technology & Computing
98794,13,Art & Aesthetics
98795,11,Transportation & Aviation
98796,5,Thoughts & Opinions
98797,12,Technology & Computing
98798,14,Law & Legal Issues
98799,5,Thoughts & Opinions
98800,6,Health & Drugs Research
98801,5,Thoughts & Opinions
98802,5,Thoughts & Opinions
98803,12,Technology & Computing
98804,5,Thoughts & Opinions
98805,5,Thoughts & Opinions
98806,6,Health & Drugs Research
98807,5,Thoughts & Opinions
98808,12,Technology & Computing
98809,5,Thoughts & Opinions
98810,5,Thoughts & Opinions
98811,11,Transportation & Aviation
98812,5,Thoughts & Opinions
98813,5,Thoughts & Opinions
98814,12,Technology & Computing
98815,19,Sports & Competitions
98816,5,Thoughts & Opinions
98817,14,Law & Legal Issues
98818,3,International Affairs & Military
98819,12,Technology & Computing
98820,12,Technology & Computing
98821,12,Technology & Computing
98822,11,Transportation & Aviation
98823,12,Technology & Computing
98824,5,Thoughts & Opinions
98825,12,Technology & Computing
98826,6,Health & Drugs Research
98827,12,Technology & Computing
98828,12,Technology & Computing
98829,5,Thoughts & Opinions
98830,12,Technology & Computing
98831,12,Technology & Computing
98832,5,Thoughts & Opinions
98833,19,Sports & Competitions
98834,12,Technology & Computing
98835,12,Technology & Computing
98836,13,Art & Aesthetics
98837,5,Thoughts & Opinions
98838,12,Technology & Computing
98839,5,Thoughts & Opinions
98840,13,Art & Aesthetics
98841,12,Technology & Computing
98842,5,Thoughts & Opinions
98843,5,Thoughts & Opinions
98844,5,Thoughts & Opinions
98845,12,Technology & Computing
98846,5,Thoughts & Opinions
98847,5,Thoughts & Opinions
98848,13,Art & Aesthetics
98849,14,Law & Legal Issues
98850,12,Technology & Computing
98851,5,Thoughts & Opinions
98852,12,Technology & Computing
98853,7,Education & School Safety
98854,12,Technology & Computing
98855,12,Technology & Computing
98856,19,Sports & Competitions
98857,12,Technology & Computing
98858,12,Technology & Computing
98859,19,Sports & Competitions
98860,14,Law & Legal Issues
98861,12,Technology & Computing
98862,12,Technology & Computing
98863,2,Environmental & Natural Disasters
98864,10,Economy & Business
98865,12,Technology & Computing
98866,5,Thoughts & Opinions
98867,5,Thoughts & Opinions
98868,5,Thoughts & Opinions
98869,12,Technology & Computing
98870,12,Technology & Computing
98871,19,Sports & Competitions
98872,12,Technology & Computing
98873,13,Art & Aesthetics
98874,0,Family & Relationships
98875,4,Crime & Law Enforcement
98876,9,Elections & Politics
98877,13,Art & Aesthetics
98878,5,Thoughts & Opinions
98879,13,Art & Aesthetics
98880,5,Thoughts & Opinions
98881,6,Health & Drugs Research
98882,4,Crime & Law Enforcement
98883,5,Thoughts & Opinions
98884,13,Art & Aesthetics
98885,12,Technology & Computing
98886,13,Art & Aesthetics
98887,11,Transportation & Aviation
98888,5,Thoughts & Opinions
98889,5,Thoughts & Opinions
98890,5,Thoughts & Opinions
98891,9,Elections & Politics
98892,12,Technology & Computing
98893,12,Technology & Computing
98894,5,Thoughts & Opinions
98895,5,Thoughts & Opinions
98896,12,Technology & Computing
98897,19,Sports & Competitions
98898,14,Law & Legal Issues
98899,12,Technology & Computing
98900,19,Sports & Competitions
98901,14,Law & Legal Issues
98902,14,Law & Legal Issues
98903,13,Art & Aesthetics
98904,14,Law & Legal Issues
98905,12,Technology & Computing
98906,5,Thoughts & Opinions
98907,12,Technology & Computing
98908,12,Technology & Computing
98909,1,Entertainment & Media
98910,11,Transportation & Aviation
98911,12,Technology & Computing
98912,12,Technology & Computing
98913,5,Thoughts & Opinions
98914,12,Technology & Computing
98915,12,Technology & Computing
98916,5,Thoughts & Opinions
98917,5,Thoughts & Opinions
98918,5,Thoughts & Opinions
98919,5,Thoughts & Opinions
98920,5,Thoughts & Opinions
98921,12,Technology & Computing
98922,5,Thoughts & Opinions
98923,12,Technology & Computing
98924,12,Technology & Computing
98925,14,Law & Legal Issues
98926,12,Technology & Computing
98927,5,Thoughts & Opinions
98928,12,Technology & Computing
98929,5,Thoughts & Opinions
98930,5,Thoughts & Opinions
98931,12,Technology & Computing
98932,12,Technology & Computing
98933,12,Technology & Computing
98934,5,Thoughts & Opinions
98935,13,Art & Aesthetics
98936,10,Economy & Business
98937,12,Technology & Computing
98938,12,Technology & Computing
98939,5,Thoughts & Opinions
98940,11,Transportation & Aviation
98941,5,Thoughts & Opinions
98942,5,Thoughts & Opinions
98943,3,International Affairs & Military
98944,6,Health & Drugs Research
98945,5,Thoughts & Opinions
98946,12,Technology & Computing
98947,14,Law & Legal Issues
98948,12,Technology & Computing
98949,12,Technology & Computing
98950,13,Art & Aesthetics
98951,19,Sports & Competitions
98952,14,Law & Legal Issues
98953,5,Thoughts & Opinions
98954,17,Social Movements & Protests
98955,5,Thoughts & Opinions
98956,12,Technology & Computing
98957,12,Technology & Computing
98958,14,Law & Legal Issues
98959,13,Art & Aesthetics
98960,4,Crime & Law Enforcement
98961,12,Technology & Computing
98962,12,Technology & Computing
98963,18,Gender & Identity
98964,12,Technology & Computing
98965,5,Thoughts & Opinions
98966,19,Sports & Competitions
98967,14,Law & Legal Issues
98968,10,Economy & Business
98969,5,Thoughts & Opinions
98970,12,Technology & Computing
98971,17,Social Movements & Protests
98972,10,Economy & Business
98973,12,Technology & Computing
98974,13,Art & Aesthetics
98975,8,War & Terrorism
98976,5,Thoughts & Opinions
98977,12,Technology & Computing
98978,4,Crime & Law Enforcement
98979,12,Technology & Computing
98980,12,Technology & Computing
98981,5,Thoughts & Opinions
98982,12,Technology & Computing
98983,17,Social Movements & Protests
98984,5,Thoughts & Opinions
98985,12,Technology & Computing
98986,5,Thoughts & Opinions
98987,12,Technology & Computing
98988,15,Urban Life & Infrastructure
98989,12,Technology & Computing
98990,12,Technology & Computing
98991,5,Thoughts & Opinions
98992,14,Law & Legal Issues
98993,13,Art & Aesthetics
98994,13,Art & Aesthetics
98995,19,Sports & Competitions
98996,5,Thoughts & Opinions
98997,5,Thoughts & Opinions
98998,11,Transportation & Aviation
98999,6,Health & Drugs Research
99000,5,Thoughts & Opinions
99001,5,Thoughts & Opinions
99002,5,Thoughts & Opinions
99003,13,Art & Aesthetics
99004,12,Technology & Computing
99005,5,Thoughts & Opinions
99006,13,Art & Aesthetics
99007,12,Technology & Computing
99008,5,Thoughts & Opinions
99009,5,Thoughts & Opinions
99010,5,Thoughts & Opinions
99011,5,Thoughts & Opinions
99012,13,Art & Aesthetics
99013,14,Law & Legal Issues
99014,16,Healthcare & Medicine
99015,13,Art & Aesthetics
99016,5,Thoughts & Opinions
99017,12,Technology & Computing
99018,5,Thoughts & Opinions
99019,5,Thoughts & Opinions
99020,12,Technology & Computing
99021,11,Transportation & Aviation
99022,12,Technology & Computing
99023,17,Social Movements & Protests
99024,12,Technology & Computing
99025,12,Technology & Computing
99026,5,Thoughts & Opinions
99027,5,Thoughts & Opinions
99028,5,Thoughts & Opinions
99029,4,Crime & Law Enforcement
99030,5,Thoughts & Opinions
99031,5,Thoughts & Opinions
99032,13,Art & Aesthetics
99033,5,Thoughts & Opinions
99034,4,Crime & Law Enforcement
99035,12,Technology & Computing
99036,2,Environmental & Natural Disasters
99037,12,Technology & Computing
99038,12,Technology & Computing
99039,5,Thoughts & Opinions
99040,12,Technology & Computing
99041,12,Technology & Computing
99042,5,Thoughts & Opinions
99043,10,Economy & Business
99044,5,Thoughts & Opinions
99045,12,Technology & Computing
99046,19,Sports & Competitions
99047,12,Technology & Computing
99048,12,Technology & Computing
99049,12,Technology & Computing
99050,5,Thoughts & Opinions
99051,19,Sports & Competitions
99052,5,Thoughts & Opinions
99053,0,Family & Relationships
99054,5,Thoughts & Opinions
99055,19,Sports & Competitions
99056,19,Sports & Competitions
99057,17,Social Movements & Protests
99058,5,Thoughts & Opinions
99059,12,Technology & Computing
99060,19,Sports & Competitions
99061,1,Entertainment & Media
99062,5,Thoughts & Opinions
99063,5,Thoughts & Opinions
99064,5,Thoughts & Opinions
99065,12,Technology & Computing
99066,11,Transportation & Aviation
99067,6,Health & Drugs Research
99068,5,Thoughts & Opinions
99069,12,Technology & Computing
99070,5,Thoughts & Opinions
99071,5,Thoughts & Opinions
99072,15,Urban Life & Infrastructure
99073,12,Technology & Computing
99074,12,Technology & Computing
99075,13,Art & Aesthetics
99076,5,Thoughts & Opinions
99077,5,Thoughts & Opinions
99078,14,Law & Legal Issues
99079,12,Technology & Computing
99080,13,Art & Aesthetics
99081,0,Family & Relationships
99082,12,Technology & Computing
99083,5,Thoughts & Opinions
99084,11,Transportation & Aviation
99085,12,Technology & Computing
99086,5,Thoughts & Opinions
99087,17,Social Movements & Protests
99088,5,Thoughts & Opinions
99089,12,Technology & Computing
99090,16,Healthcare & Medicine
99091,5,Thoughts & Opinions
99092,12,Technology & Computing
99093,5,Thoughts & Opinions
99094,12,Technology & Computing
99095,17,Social Movements & Protests
99096,5,Thoughts & Opinions
99097,5,Thoughts & Opinions
99098,11,Transportation & Aviation
99099,17,Social Movements & Protests
99100,12,Technology & Computing
99101,12,Technology & Computing
99102,12,Technology & Computing
99103,12,Technology & Computing
99104,10,Economy & Business
99105,12,Technology & Computing
99106,11,Transportation & Aviation
99107,6,Health & Drugs Research
99108,12,Technology & Computing
99109,5,Thoughts & Opinions
99110,12,Technology & Computing
99111,12,Technology & Computing
99112,12,Technology & Computing
99113,14,Law & Legal Issues
99114,5,Thoughts & Opinions
99115,0,Family & Relationships
99116,12,Technology & Computing
99117,17,Social Movements & Protests
99118,4,Crime & Law Enforcement
99119,12,Technology & Computing
99120,12,Technology & Computing
99121,0,Family & Relationships
99122,12,Technology & Computing
99123,0,Family & Relationships
99124,14,Law & Legal Issues
99125,5,Thoughts & Opinions
99126,11,Transportation & Aviation
99127,5,Thoughts & Opinions
99128,12,Technology & Computing
99129,5,Thoughts & Opinions
99130,12,Technology & Computing
99131,14,Law & Legal Issues
99132,12,Technology & Computing
99133,5,Thoughts & Opinions
99134,5,Thoughts & Opinions
99135,4,Crime & Law Enforcement
99136,5,Thoughts & Opinions
99137,5,Thoughts & Opinions
99138,14,Law & Legal Issues
99139,5,Thoughts & Opinions
99140,19,Sports & Competitions
99141,12,Technology & Computing
99142,14,Law & Legal Issues
99143,5,Thoughts & Opinions
99144,12,Technology & Computing
99145,5,Thoughts & Opinions
99146,5,Thoughts & Opinions
99147,5,Thoughts & Opinions
99148,5,Thoughts & Opinions
99149,6,Health & Drugs Research
99150,5,Thoughts & Opinions
99151,13,Art & Aesthetics
99152,5,Thoughts & Opinions
99153,12,Technology & Computing
99154,12,Technology & Computing
99155,5,Thoughts & Opinions
99156,5,Thoughts & Opinions
99157,13,Art & Aesthetics
99158,12,Technology & Computing
99159,5,Thoughts & Opinions
99160,5,Thoughts & Opinions
99161,12,Technology & Computing
99162,6,Health & Drugs Research
99163,10,Economy & Business
99164,5,Thoughts & Opinions
99165,12,Technology & Computing
99166,5,Thoughts & Opinions
99167,4,Crime & Law Enforcement
99168,12,Technology & Computing
99169,12,Technology & Computing
99170,13,Art & Aesthetics
99171,13,Art & Aesthetics
99172,14,Law & Legal Issues
99173,8,War & Terrorism
99174,12,Technology & Computing
99175,12,Technology & Computing
99176,15,Urban Life & Infrastructure
99177,12,Technology & Computing
99178,12,Technology & Computing
99179,12,Technology & Computing
99180,14,Law & Legal Issues
99181,5,Thoughts & Opinions
99182,5,Thoughts & Opinions
99183,12,Technology & Computing
99184,12,Technology & Computing
99185,5,Thoughts & Opinions
99186,5,Thoughts & Opinions
99187,1,Entertainment & Media
99188,5,Thoughts & Opinions
99189,5,Thoughts & Opinions
99190,6,Health & Drugs Research
99191,19,Sports & Competitions
99192,5,Thoughts & Opinions
99193,7,Education & School Safety
99194,5,Thoughts & Opinions
99195,11,Transportation & Aviation
99196,12,Technology & Computing
99197,2,Environmental & Natural Disasters
99198,5,Thoughts & Opinions
99199,4,Crime & Law Enforcement
99200,14,Law & Legal Issues
99201,12,Technology & Computing
99202,14,Law & Legal Issues
99203,19,Sports & Competitions
99204,12,Technology & Computing
99205,12,Technology & Computing
99206,5,Thoughts & Opinions
99207,12,Technology & Computing
99208,5,Thoughts & Opinions
99209,10,Economy & Business
99210,12,Technology & Computing
99211,13,Art & Aesthetics
99212,0,Family & Relationships
99213,13,Art & Aesthetics
99214,5,Thoughts & Opinions
99215,5,Thoughts & Opinions
99216,5,Thoughts & Opinions
99217,12,Technology & Computing
99218,5,Thoughts & Opinions
99219,6,Health & Drugs Research
99220,13,Art & Aesthetics
99221,18,Gender & Identity
99222,12,Technology & Computing
99223,5,Thoughts & Opinions
99224,12,Technology & Computing
99225,5,Thoughts & Opinions
99226,17,Social Movements & Protests
99227,12,Technology & Computing
99228,10,Economy & Business
99229,4,Crime & Law Enforcement
99230,12,Technology & Computing
99231,12,Technology & Computing
99232,10,Economy & Business
99233,18,Gender & Identity
99234,13,Art & Aesthetics
99235,12,Technology & Computing
99236,19,Sports & Competitions
99237,12,Technology & Computing
99238,5,Thoughts & Opinions
99239,5,Thoughts & Opinions
99240,12,Technology & Computing
99241,19,Sports & Competitions
99242,5,Thoughts & Opinions
99243,12,Technology & Computing
99244,5,Thoughts & Opinions
99245,6,Health & Drugs Research
99246,5,Thoughts & Opinions
99247,5,Thoughts & Opinions
99248,5,Thoughts & Opinions
99249,5,Thoughts & Opinions
99250,12,Technology & Computing
99251,12,Technology & Computing
99252,9,Elections & Politics
99253,16,Healthcare & Medicine
99254,12,Technology & Computing
99255,4,Crime & Law Enforcement
99256,5,Thoughts & Opinions
99257,5,Thoughts & Opinions
99258,11,Transportation & Aviation
99259,12,Technology & Computing
99260,5,Thoughts & Opinions
99261,14,Law & Legal Issues
99262,12,Technology & Computing
99263,12,Technology & Computing
99264,5,Thoughts & Opinions
99265,12,Technology & Computing
99266,5,Thoughts & Opinions
99267,14,Law & Legal Issues
99268,8,War & Terrorism
99269,14,Law & Legal Issues
99270,5,Thoughts & Opinions
99271,0,Family & Relationships
99272,13,Art & Aesthetics
99273,12,Technology & Computing
99274,12,Technology & Computing
99275,5,Thoughts & Opinions
99276,5,Thoughts & Opinions
99277,5,Thoughts & Opinions
99278,5,Thoughts & Opinions
99279,5,Thoughts & Opinions
99280,5,Thoughts & Opinions
99281,12,Technology & Computing
99282,12,Technology & Computing
99283,12,Technology & Computing
99284,5,Thoughts & Opinions
99285,5,Thoughts & Opinions
99286,12,Technology & Computing
99287,10,Economy & Business
99288,12,Technology & Computing
99289,19,Sports & Competitions
99290,12,Technology & Computing
99291,5,Thoughts & Opinions
99292,12,Technology & Computing
99293,5,Thoughts & Opinions
99294,13,Art & Aesthetics
99295,11,Transportation & Aviation
99296,14,Law & Legal Issues
99297,14,Law & Legal Issues
99298,5,Thoughts & Opinions
99299,17,Social Movements & Protests
99300,18,Gender & Identity
99301,12,Technology & Computing
99302,19,Sports & Competitions
99303,4,Crime & Law Enforcement
99304,13,Art & Aesthetics
99305,19,Sports & Competitions
99306,12,Technology & Computing
99307,10,Economy & Business
99308,12,Technology & Computing
99309,12,Technology & Computing
99310,12,Technology & Computing
99311,5,Thoughts & Opinions
99312,12,Technology & Computing
99313,12,Technology & Computing
99314,12,Technology & Computing
99315,5,Thoughts & Opinions
99316,5,Thoughts & Opinions
99317,5,Thoughts & Opinions
99318,14,Law & Legal Issues
99319,12,Technology & Computing
99320,12,Technology & Computing
99321,12,Technology & Computing
99322,12,Technology & Computing
99323,16,Healthcare & Medicine
99324,17,Social Movements & Protests
99325,4,Crime & Law Enforcement
99326,6,Health & Drugs Research
99327,12,Technology & Computing
99328,12,Technology & Computing
99329,12,Technology & Computing
99330,5,Thoughts & Opinions
99331,13,Art & Aesthetics
99332,19,Sports & Competitions
99333,0,Family & Relationships
99334,11,Transportation & Aviation
99335,5,Thoughts & Opinions
99336,5,Thoughts & Opinions
99337,12,Technology & Computing
99338,5,Thoughts & Opinions
99339,5,Thoughts & Opinions
99340,15,Urban Life & Infrastructure
99341,12,Technology & Computing
99342,5,Thoughts & Opinions
99343,5,Thoughts & Opinions
99344,5,Thoughts & Opinions
99345,0,Family & Relationships
99346,19,Sports & Competitions
99347,12,Technology & Computing
99348,12,Technology & Computing
99349,19,Sports & Competitions
99350,14,Law & Legal Issues
99351,16,Healthcare & Medicine
99352,19,Sports & Competitions
99353,12,Technology & Computing
99354,11,Transportation & Aviation
99355,19,Sports & Competitions
99356,12,Technology & Computing
99357,12,Technology & Computing
99358,19,Sports & Competitions
99359,5,Thoughts & Opinions
99360,14,Law & Legal Issues
99361,5,Thoughts & Opinions
99362,5,Thoughts & Opinions
99363,5,Thoughts & Opinions
99364,5,Thoughts & Opinions
99365,5,Thoughts & Opinions
99366,5,Thoughts & Opinions
99367,12,Technology & Computing
99368,11,Transportation & Aviation
99369,14,Law & Legal Issues
99370,12,Technology & Computing
99371,13,Art & Aesthetics
99372,12,Technology & Computing
99373,12,Technology & Computing
99374,5,Thoughts & Opinions
99375,12,Technology & Computing
99376,13,Art & Aesthetics
99377,5,Thoughts & Opinions
99378,5,Thoughts & Opinions
99379,12,Technology & Computing
99380,5,Thoughts & Opinions
99381,12,Technology & Computing
99382,12,Technology & Computing
99383,5,Thoughts & Opinions
99384,17,Social Movements & Protests
99385,14,Law & Legal Issues
99386,14,Law & Legal Issues
99387,12,Technology & Computing
99388,12,Technology & Computing
99389,12,Technology & Computing
99390,12,Technology & Computing
99391,13,Art & Aesthetics
99392,5,Thoughts & Opinions
99393,5,Thoughts & Opinions
99394,6,Health & Drugs Research
99395,11,Transportation & Aviation
99396,5,Thoughts & Opinions
99397,13,Art & Aesthetics
99398,5,Thoughts & Opinions
99399,12,Technology & Computing
99400,16,Healthcare & Medicine
99401,0,Family & Relationships
99402,5,Thoughts & Opinions
99403,19,Sports & Competitions
99404,12,Technology & Computing
99405,6,Health & Drugs Research
99406,5,Thoughts & Opinions
99407,11,Transportation & Aviation
99408,5,Thoughts & Opinions
99409,5,Thoughts & Opinions
99410,5,Thoughts & Opinions
99411,13,Art & Aesthetics
99412,14,Law & Legal Issues
99413,12,Technology & Computing
99414,5,Thoughts & Opinions
99415,12,Technology & Computing
99416,19,Sports & Competitions
99417,12,Technology & Computing
99418,5,Thoughts & Opinions
99419,13,Art & Aesthetics
99420,12,Technology & Computing
99421,5,Thoughts & Opinions
99422,6,Health & Drugs Research
99423,12,Technology & Computing
99424,12,Technology & Computing
99425,2,Environmental & Natural Disasters
99426,12,Technology & Computing
